,temporada_alta,dif_min,atraso_15,periodo_dia
14104,1,3,0,manana
14105,1,-7,0,manana
14106,1,-4,0,manana
14107,1,4,0,manana
14108,1,-1,0,manana
14109,1,25,1,manana
14110,1,0,0,manana
14111,1,-2,0,manana
14112,1,4,0,manana
14113,1,-11,0,manana
14114,1,-3,0,manana
14115,1,23,1,manana
14116,1,4,0,manana
14117,1,6,0,manana
14118,1,0,0,manana
14119,1,90,1,manana
14120,1,4,0,manana
14121,1,-1,0,manana
14122,1,18,1,manana
14123,1,-2,0,manana
14124,1,-6,0,manana
14125,1,11,0,manana
14126,1,0,0,manana
14127,1,8,0,manana
14128,1,13,0,manana
14129,1,21,1,manana
14130,1,4,0,manana
14131,1,23,1,manana
14132,1,13,0,manana
14133,1,16,1,manana
14134,1,7,0,manana
14135,1,41,1,manana
14136,1,21,1,manana
14137,1,9,0,manana
14138,1,55,1,manana
14139,1,12,0,manana
14140,1,6,0,manana
14141,1,7,0,manana
14142,1,12,0,manana
14143,1,15,0,manana
14144,1,25,1,manana
14145,1,8,0,manana
14146,1,2,0,manana
14147,1,7,0,manana
14148,1,29,1,manana
14149,1,8,0,manana
14150,1,2,0,manana
14151,1,24,1,manana
14152,1,21,1,manana
14153,1,47,1,manana
14154,1,6,0,manana
14155,1,20,1,manana
14156,1,11,0,manana
14157,1,20,1,manana
14158,1,24,1,manana
14159,1,18,1,manana
14160,1,-9,0,manana
14161,1,-5,0,manana
14162,1,19,1,manana
14163,1,46,1,manana
14164,1,4,0,manana
14165,1,-1,0,manana
14166,1,10,0,manana
14167,1,131,1,manana
14168,1,4,0,manana
14169,1,23,1,manana
14170,1,2,0,manana
14171,1,11,0,manana
14172,1,3,0,manana
14173,1,5,0,manana
14174,1,0,0,manana
14175,1,11,0,manana
14176,1,11,0,manana
14177,1,16,1,manana
14178,1,26,1,manana
14179,1,14,0,manana
14180,1,12,0,manana
14181,1,2,0,manana
14182,1,3,0,manana
14183,1,31,1,manana
14184,1,19,1,manana
14185,1,-5,0,manana
14186,1,-3,0,manana
14187,1,-2,0,manana
14188,1,3,0,manana
14189,1,4,0,manana
14190,1,0,0,manana
14191,1,-5,0,manana
14192,1,18,1,manana
14193,1,6,0,manana
14194,1,-3,0,manana
14195,1,7,0,manana
14196,1,1,0,manana
14197,1,7,0,manana
14198,1,37,1,manana
14199,1,9,0,manana
14200,1,5,0,manana
14201,1,2,0,manana
14202,1,8,0,manana
14203,1,4,0,manana
14204,1,-1,0,manana
14205,1,31,1,manana
14206,1,0,0,manana
14207,1,15,0,manana
14208,1,7,0,manana
14209,1,24,1,manana
14210,1,-1,0,manana
14211,1,7,0,manana
14212,1,4,0,manana
14213,1,2,0,manana
14214,1,13,0,manana
14215,1,3,0,manana
14216,1,9,0,manana
14217,1,8,0,manana
14218,1,11,0,manana
14219,1,20,1,manana
14220,1,10,0,manana
14221,1,0,0,manana
14222,1,10,0,manana
14223,1,1,0,manana
14224,1,15,0,manana
14225,1,23,1,manana
14226,1,1,0,manana
14227,1,11,0,manana
14228,1,13,0,manana
14229,1,1,0,manana
14230,1,8,0,manana
14231,1,6,0,manana
14232,1,5,0,manana
14233,1,4,0,manana
14234,1,1,0,manana
14235,1,5,0,manana
14236,1,-1,0,manana
14237,1,-1,0,manana
14238,1,-1,0,manana
14239,1,22,1,manana
14240,1,-3,0,manana
14241,1,4,0,manana
14242,1,2,0,manana
14243,1,2,0,manana
14244,1,-11,0,manana
14245,1,32,1,manana
14246,1,2,0,manana
14247,1,16,1,manana
14248,1,1,0,manana
14249,1,-1,0,manana
14250,1,3,0,manana
14251,1,2,0,manana
14252,1,0,0,manana
14253,1,-2,0,manana
14254,1,13,0,manana
14255,1,-1,0,manana
14256,1,-3,0,manana
14257,1,-8,0,manana
14258,1,-4,0,manana
14259,1,11,0,manana
14260,1,17,1,manana
14261,1,6,0,manana
14262,1,-1,0,manana
14263,1,-1,0,manana
14264,1,6,0,manana
14265,1,12,0,manana
14266,1,5,0,manana
14267,1,29,1,manana
14268,1,11,0,manana
14269,1,0,0,manana
14270,1,-2,0,manana
14271,1,2,0,manana
14272,1,12,0,manana
14273,1,14,0,manana
14274,1,6,0,manana
14275,1,15,0,manana
14276,1,6,0,manana
14277,1,16,1,manana
14278,1,3,0,manana
14279,1,25,1,manana
14280,1,0,0,manana
14281,1,8,0,manana
14282,1,3,0,manana
14283,1,-9,0,manana
14284,1,8,0,manana
14285,1,7,0,manana
14286,1,7,0,manana
14287,1,0,0,manana
14288,1,16,1,manana
14289,1,4,0,manana
14290,1,-2,0,manana
14291,1,32,1,manana
14292,1,12,0,manana
14293,1,21,1,manana
14294,1,4,0,manana
14295,1,-1,0,manana
14296,1,9,0,manana
14297,1,24,1,manana
14298,1,9,0,manana
14299,1,0,0,manana
14300,1,83,1,manana
14301,1,9,0,manana
14302,1,-3,0,manana
14303,1,-5,0,manana
14304,1,0,0,manana
14305,1,-11,0,manana
14306,1,-1,0,manana
14307,1,-1,0,manana
14308,1,2,0,manana
14309,1,39,1,manana
14310,1,4,0,manana
14311,1,-2,0,manana
14312,1,-1,0,manana
14313,1,0,0,manana
14314,1,1,0,manana
14315,1,-1,0,manana
14316,1,-1,0,manana
14317,1,-3,0,manana
14318,1,7,0,manana
14319,1,1,0,manana
14320,1,-6,0,manana
14321,0,-4,0,manana
14322,0,12,0,manana
14323,0,-5,0,manana
14324,0,2,0,manana
14325,0,2,0,manana
14326,0,2,0,manana
14327,0,10,0,manana
14328,0,9,0,manana
14329,0,7,0,manana
14330,0,-1,0,manana
14331,0,10,0,manana
14332,0,-7,0,manana
14333,0,-2,0,manana
14334,0,-4,0,manana
14335,0,0,0,manana
14336,0,3,0,manana
14337,0,-6,0,manana
14338,0,-3,0,manana
14339,0,3,0,manana
14340,0,-1,0,manana
14341,0,10,0,manana
14342,0,0,0,manana
14343,0,12,0,manana
14344,0,1,0,manana
14345,0,-4,0,manana
14346,0,29,1,manana
14347,0,-3,0,manana
14348,0,2,0,manana
14349,0,2,0,manana
14350,0,7,0,manana
14351,0,6,0,manana
14352,0,10,0,manana
14353,0,-1,0,manana
14354,0,14,0,manana
14355,0,2,0,manana
14356,0,15,0,manana
14357,0,11,0,manana
14358,0,6,0,manana
14359,0,2,0,manana
14360,0,2,0,manana
14361,0,15,0,manana
14362,0,0,0,manana
14363,0,11,0,manana
14364,0,4,0,manana
14365,0,0,0,manana
14366,0,6,0,manana
14367,0,0,0,manana
14368,0,5,0,manana
14369,0,27,1,manana
14370,0,14,0,manana
14371,0,2,0,manana
14372,0,16,1,manana
14373,0,-2,0,manana
14374,0,-4,0,manana
14375,0,18,1,manana
14376,0,1,0,manana
14377,0,6,0,manana
14378,0,1,0,manana
14379,0,1,0,manana
14380,0,19,1,manana
14381,0,41,1,manana
14382,0,3,0,manana
14383,0,0,0,manana
14384,0,3,0,manana
14385,0,1,0,manana
14386,0,51,1,manana
14387,0,2,0,manana
14388,0,2,0,manana
14389,0,47,1,manana
14390,0,26,1,manana
14391,0,75,1,manana
14392,0,24,1,manana
14393,0,41,1,manana
14394,0,49,1,manana
14395,0,37,1,manana
14396,0,43,1,manana
14397,0,34,1,manana
14398,0,14,0,manana
14399,0,60,1,manana
14400,0,30,1,manana
14401,0,35,1,manana
14402,0,28,1,manana
14403,0,4,0,manana
14404,0,1,0,manana
14405,0,10,0,manana
14406,0,-4,0,manana
14407,0,1,0,manana
14408,0,4,0,manana
14409,0,5,0,manana
14410,0,-2,0,manana
14411,0,-6,0,manana
14412,0,-1,0,manana
14413,0,9,0,manana
14414,0,-11,0,manana
14415,0,40,1,manana
14416,0,6,0,manana
14417,0,16,1,manana
14418,0,7,0,manana
14419,0,10,0,manana
14420,0,0,0,manana
14421,0,-6,0,manana
14422,0,1,0,manana
14423,0,6,0,manana
14424,0,0,0,manana
14425,0,9,0,manana
14426,0,-3,0,manana
14427,0,24,1,manana
14428,0,8,0,manana
14429,0,4,0,manana
14430,0,3,0,manana
14431,0,14,0,manana
14432,0,7,0,manana
14433,0,11,0,manana
14434,0,-4,0,manana
14435,0,8,0,manana
14436,0,11,0,manana
14437,0,12,0,manana
14438,0,4,0,manana
14439,0,4,0,manana
14440,0,21,1,manana
14441,0,10,0,manana
14442,0,24,1,manana
14443,0,-1,0,manana
14444,0,33,1,manana
14445,0,12,0,manana
14446,0,3,0,manana
14447,0,8,0,manana
14448,0,12,0,manana
14449,0,9,0,manana
14450,0,0,0,manana
14451,0,10,0,manana
14452,0,16,1,manana
14453,0,13,0,manana
14454,0,16,1,manana
14455,0,4,0,manana
14456,0,-2,0,manana
14457,0,-3,0,manana
14458,0,1,0,manana
14459,0,43,1,manana
14460,0,-2,0,manana
14461,0,97,1,manana
14462,0,0,0,manana
14463,0,148,1,manana
14464,0,-4,0,manana
14465,0,13,0,manana
14466,0,-7,0,manana
14467,0,161,1,manana
14468,0,7,0,manana
14469,0,-7,0,manana
14470,0,7,0,manana
14471,0,7,0,manana
14472,0,13,0,manana
14473,0,11,0,manana
14474,0,3,0,manana
14475,0,26,1,manana
14476,0,-3,0,manana
14477,0,8,0,manana
14478,0,7,0,manana
14479,0,-1,0,manana
14480,0,4,0,manana
14481,0,2,0,manana
14482,0,-1,0,manana
14483,0,-2,0,manana
14484,0,10,0,manana
14485,0,6,0,manana
14486,0,5,0,manana
14487,0,1,0,manana
14488,0,-5,0,manana
14489,0,6,0,manana
14490,0,-4,0,manana
14491,0,2,0,manana
14492,0,5,0,manana
14493,0,4,0,manana
14494,0,1,0,manana
14495,0,11,0,manana
14496,0,2,0,manana
14497,0,4,0,manana
14498,0,5,0,manana
14499,0,4,0,manana
14500,0,2,0,manana
14501,0,1,0,manana
14502,0,19,1,manana
14503,0,4,0,manana
14504,0,-2,0,manana
14505,0,2,0,manana
14506,0,15,0,manana
14507,0,4,0,manana
14508,0,5,0,manana
14509,0,72,1,manana
14510,0,12,0,manana
14511,0,12,0,manana
14512,0,17,1,manana
14513,0,8,0,manana
14514,0,36,1,manana
14515,0,11,0,manana
14516,0,5,0,manana
14517,0,18,1,manana
14518,0,26,1,manana
14519,0,17,1,manana
14520,0,18,1,manana
14521,0,15,0,manana
14522,0,21,1,manana
14523,0,13,0,manana
14524,0,9,0,manana
14525,0,23,1,manana
14526,0,21,1,manana
14527,0,16,1,manana
14528,0,1,0,manana
14529,0,10,0,manana
14530,0,-1,0,manana
14531,0,2,0,manana
14532,0,4,0,manana
14533,0,0,0,manana
14534,0,0,0,manana
14535,0,-1,0,manana
14536,0,5,0,manana
14537,0,4,0,manana
14538,0,-4,0,manana
14539,0,-8,0,manana
14540,0,-8,0,manana
14541,0,47,1,manana
14542,0,9,0,manana
14543,0,21,1,manana
14544,0,16,1,manana
14545,0,4,0,manana
14546,0,1,0,manana
14547,0,13,0,manana
14548,0,7,0,manana
14549,0,13,0,manana
14550,0,30,1,manana
14551,0,-4,0,manana
14552,0,-3,0,manana
14553,0,-2,0,manana
14554,0,0,0,manana
14555,0,-4,0,manana
14556,0,-2,0,manana
14557,0,-5,0,manana
14558,0,3,0,manana
14559,0,-3,0,manana
14560,0,-1,0,manana
14561,0,-1,0,manana
14562,0,2,0,manana
14563,0,0,0,manana
14564,0,-5,0,manana
14565,0,29,1,manana
14566,0,-12,0,manana
14567,0,-6,0,manana
14568,0,-7,0,manana
14569,0,15,0,manana
14570,0,0,0,manana
14571,0,-5,0,manana
14572,0,26,1,manana
14573,0,3,0,manana
14574,0,1,0,manana
14575,0,-4,0,manana
14576,0,0,0,manana
14577,0,3,0,manana
14578,0,-4,0,manana
14579,0,15,0,manana
14580,0,2,0,manana
14581,0,5,0,manana
14582,0,11,0,manana
14583,0,1,0,manana
14584,0,9,0,manana
14585,0,22,1,manana
14586,0,1,0,manana
14587,0,5,0,manana
14588,0,7,0,manana
14589,0,3,0,manana
14590,0,3,0,manana
14591,0,-3,0,manana
14592,0,-3,0,manana
14593,0,10,0,manana
14594,0,-1,0,manana
14595,0,0,0,manana
14596,0,-2,0,manana
14597,0,-1,0,manana
14598,0,3,0,manana
14599,0,7,0,manana
14600,0,10,0,manana
14601,0,4,0,manana
14602,0,27,1,manana
14603,0,7,0,manana
14604,0,-3,0,manana
14605,0,1,0,manana
14606,0,14,0,manana
14607,0,-3,0,manana
14608,0,-5,0,manana
14609,0,-1,0,manana
14610,0,-11,0,manana
14611,0,-1,0,manana
14612,0,0,0,manana
14613,0,0,0,manana
14614,0,-2,0,manana
14615,0,3,0,manana
14616,0,45,1,manana
14617,0,40,1,manana
14618,0,-13,0,manana
14619,0,-2,0,manana
14620,0,4,0,manana
14621,0,17,1,manana
14622,0,6,0,manana
14623,0,1,0,manana
14624,0,-4,0,manana
14625,0,-4,0,manana
14626,0,19,1,manana
14627,0,22,1,manana
14628,0,2,0,manana
14629,0,8,0,manana
14630,0,91,1,manana
14631,0,8,0,manana
14632,0,5,0,manana
14633,0,39,1,manana
14634,0,8,0,manana
14635,0,11,0,manana
14636,0,6,0,manana
14637,0,-3,0,manana
14638,0,2,0,manana
14639,0,17,1,manana
14640,0,7,0,manana
14641,0,16,1,manana
14642,0,5,0,manana
14643,0,-1,0,manana
14644,0,-2,0,manana
14645,0,13,0,manana
14646,0,0,0,manana
14647,0,7,0,manana
14648,0,-9,0,manana
14649,0,0,0,manana
14650,0,-1,0,manana
14651,0,1,0,manana
14652,0,7,0,manana
14653,0,6,0,manana
14654,0,0,0,manana
14655,0,0,0,manana
14656,0,36,1,manana
14657,0,108,1,manana
14658,0,18,1,manana
14659,0,-5,0,manana
14660,0,11,0,manana
14661,0,9,0,manana
14662,0,17,1,manana
14663,0,36,1,manana
14664,0,0,0,manana
14665,0,34,1,manana
14666,0,2,0,manana
14667,0,24,1,manana
14668,0,22,1,manana
14669,0,18,1,manana
14670,0,24,1,manana
14671,0,7,0,manana
14672,0,17,1,manana
14673,0,9,0,manana
14674,0,9,0,manana
14675,0,5,0,manana
14676,0,8,0,manana
14677,0,20,1,manana
14678,0,3,0,manana
14679,0,28,1,manana
14680,0,105,1,manana
14681,0,31,1,manana
14682,0,28,1,manana
14683,0,3,0,manana
14684,0,28,1,manana
14685,0,15,0,manana
14686,0,2,0,manana
14687,0,9,0,manana
14688,0,11,0,manana
14689,0,11,0,manana
14690,0,20,1,manana
14691,0,30,1,manana
14692,0,10,0,manana
14693,0,17,1,manana
14694,0,0,0,manana
14695,0,160,1,manana
14696,0,39,1,manana
14697,0,6,0,manana
14698,0,2,0,manana
14699,0,2,0,manana
14700,0,121,1,manana
14701,0,6,0,manana
14702,0,31,1,manana
14703,0,3,0,manana
14704,0,-2,0,manana
14705,0,22,1,manana
14706,0,11,0,manana
14707,0,1,0,manana
14708,0,6,0,manana
14709,0,22,1,manana
14710,0,4,0,manana
14711,0,7,0,manana
14712,0,-4,0,manana
14713,0,-5,0,manana
14714,0,3,0,manana
14715,0,-8,0,manana
14716,0,6,0,manana
14717,0,2,0,manana
14718,0,-3,0,manana
14719,0,-8,0,manana
14720,0,-2,0,manana
14721,0,1,0,manana
14722,0,0,0,manana
14723,0,0,0,manana
14724,0,-1,0,manana
14725,0,-2,0,manana
14726,0,21,1,manana
14727,0,-1,0,manana
14728,0,11,0,manana
14729,0,-1,0,manana
14730,0,2,0,manana
14731,0,2,0,manana
14732,0,3,0,manana
14733,0,4,0,manana
14734,0,2,0,manana
14735,0,4,0,manana
14736,0,1,0,manana
14737,0,3,0,manana
14738,0,6,0,manana
14739,0,-3,0,manana
14740,0,41,1,manana
14741,0,-1,0,manana
14742,0,-10,0,manana
14743,0,4,0,manana
14744,0,3,0,manana
14745,0,4,0,manana
14746,0,22,1,manana
14747,0,1,0,manana
14748,0,11,0,manana
14749,0,21,1,manana
14750,0,17,1,manana
14751,0,4,0,manana
14752,0,23,1,manana
14753,0,20,1,manana
14754,0,0,0,manana
14755,0,9,0,manana
14756,0,9,0,manana
14757,0,7,0,manana
14758,0,7,0,manana
14759,0,-2,0,manana
14760,0,-1,0,manana
14761,0,0,0,manana
14762,0,3,0,manana
14763,0,1,0,manana
14764,0,10,0,manana
14765,0,-3,0,manana
14766,0,28,1,manana
14767,0,-7,0,manana
14768,0,2,0,manana
14769,0,-1,0,manana
14770,0,53,1,manana
14771,0,1,0,manana
14772,0,4,0,manana
14773,0,-2,0,manana
14774,0,7,0,manana
14775,0,-3,0,manana
14776,0,0,0,manana
14777,0,10,0,manana
14778,0,9,0,manana
14779,0,2,0,manana
14780,0,10,0,manana
14781,0,-8,0,manana
14782,0,12,0,manana
14783,0,9,0,manana
14784,0,0,0,manana
14785,0,-4,0,manana
14786,0,12,0,manana
14787,0,1,0,manana
14788,0,-1,0,manana
14789,0,-1,0,manana
14790,0,4,0,manana
14791,0,-2,0,manana
14792,0,0,0,manana
14793,0,3,0,manana
14794,0,5,0,manana
14795,0,0,0,manana
14796,0,0,0,manana
14797,0,8,0,manana
14798,0,10,0,manana
14799,0,2,0,manana
14800,0,4,0,manana
14801,0,59,1,manana
14802,0,-4,0,manana
14803,0,-1,0,manana
14804,0,5,0,manana
14805,0,-3,0,manana
14806,0,0,0,manana
14807,0,2,0,manana
14808,0,11,0,manana
14809,0,-1,0,manana
14810,0,23,1,manana
14811,0,10,0,manana
14812,0,13,0,manana
14813,0,0,0,manana
14814,0,-4,0,manana
14815,0,66,1,manana
14816,0,11,0,manana
14817,0,41,1,manana
14818,0,70,1,manana
14819,0,4,0,manana
14820,0,7,0,manana
14821,0,9,0,manana
14822,0,6,0,manana
14823,0,8,0,manana
14824,0,-1,0,manana
14825,0,-3,0,manana
14826,0,-1,0,manana
14827,0,1,0,manana
14828,0,-2,0,manana
14829,0,-1,0,manana
14830,0,2,0,manana
14831,0,130,1,manana
14832,0,-1,0,manana
14833,0,0,0,manana
14834,0,1,0,manana
14835,0,7,0,manana
14836,0,15,0,manana
14837,0,6,0,manana
14838,0,7,0,manana
14839,0,-3,0,manana
14840,0,6,0,manana
14841,0,-3,0,manana
14842,0,4,0,manana
14843,0,16,1,manana
14844,0,-4,0,manana
14845,0,4,0,manana
14846,0,4,0,manana
14847,0,0,0,manana
14848,0,4,0,manana
14849,0,3,0,manana
14850,0,1,0,manana
14851,0,8,0,manana
14852,0,2,0,manana
14853,0,18,1,manana
14854,0,3,0,manana
14855,0,4,0,manana
14856,0,-2,0,manana
14857,0,8,0,manana
14858,0,-10,0,manana
14859,0,4,0,manana
14860,0,-3,0,manana
14861,0,-5,0,manana
14862,0,70,1,manana
14863,0,4,0,manana
14864,0,-4,0,manana
14865,0,12,0,manana
14866,0,-3,0,manana
14867,0,-2,0,manana
14868,0,20,1,manana
14869,0,4,0,manana
14870,0,1,0,manana
14871,0,12,0,manana
14872,0,1,0,manana
14873,0,50,1,manana
14874,0,16,1,manana
14875,0,4,0,manana
14876,0,19,1,manana
14877,0,1,0,manana
14878,0,5,0,manana
14879,0,26,1,manana
14880,0,4,0,manana
14881,0,-2,0,manana
14882,0,4,0,manana
14883,0,11,0,manana
14884,0,-2,0,manana
14885,0,6,0,manana
14886,0,35,1,manana
14887,0,14,0,manana
14888,0,21,1,manana
14889,0,3,0,manana
14890,0,1,0,manana
14891,0,-8,0,manana
14892,0,20,1,manana
14893,0,5,0,manana
14894,0,37,1,manana
14895,0,4,0,manana
14896,0,98,1,manana
14897,0,5,0,manana
14898,0,14,0,manana
14899,0,2,0,manana
14900,0,18,1,manana
14901,0,27,1,manana
14902,0,-1,0,manana
14903,0,1,0,manana
14904,0,-7,0,manana
14905,0,-5,0,manana
14906,0,38,1,manana
14907,0,-5,0,manana
14908,0,1,0,manana
14909,0,3,0,manana
14910,0,28,1,manana
14911,0,3,0,manana
14912,0,7,0,manana
14913,0,1,0,manana
14914,0,1,0,manana
14915,0,69,1,manana
14916,0,7,0,manana
14917,0,-2,0,manana
14918,0,0,0,manana
14919,0,5,0,manana
14920,0,8,0,manana
14921,0,10,0,manana
14922,0,5,0,manana
14923,0,28,1,manana
14924,0,-3,0,manana
14925,0,10,0,manana
14926,0,-5,0,manana
14927,0,7,0,manana
14928,0,3,0,manana
14929,0,22,1,manana
14930,0,-1,0,manana
14931,0,-1,0,manana
14932,0,7,0,manana
14933,0,7,0,manana
14934,0,-4,0,manana
14935,0,1,0,manana
14936,0,2,0,manana
14937,0,25,1,manana
14938,0,-5,0,manana
14939,0,4,0,manana
14940,0,1,0,manana
14941,0,-1,0,manana
14942,0,25,1,manana
14943,0,-11,0,manana
14944,0,-5,0,manana
14945,0,0,0,manana
14946,0,-1,0,manana
14947,0,0,0,manana
14948,0,5,0,manana
14949,0,-1,0,manana
14950,0,-1,0,manana
14951,0,7,0,manana
14952,0,17,1,manana
14953,0,0,0,manana
14954,0,2,0,manana
14955,0,-1,0,manana
14956,0,5,0,manana
14957,0,1,0,manana
14958,0,15,0,manana
14959,0,0,0,manana
14960,0,5,0,manana
14961,0,2,0,manana
14962,0,0,0,manana
14963,0,-7,0,manana
14964,0,9,0,manana
14965,0,-2,0,manana
14966,0,-1,0,manana
14967,0,7,0,manana
14968,0,2,0,manana
14969,0,-1,0,manana
14970,0,3,0,manana
14971,0,-3,0,manana
14972,0,6,0,manana
14973,0,-2,0,manana
14974,0,-1,0,manana
14975,0,-3,0,manana
14976,0,153,1,manana
14977,0,4,0,manana
14978,0,6,0,manana
14979,0,7,0,manana
14980,0,7,0,manana
14981,0,-2,0,manana
14982,0,3,0,manana
14983,0,-3,0,manana
14984,0,12,0,manana
14985,0,-2,0,manana
14986,0,0,0,manana
14987,0,1,0,manana
14988,0,-1,0,manana
14989,0,-1,0,manana
14990,0,-8,0,manana
14991,0,44,1,manana
14992,0,9,0,manana
14993,0,-1,0,manana
14994,0,40,1,manana
14995,0,84,1,manana
14996,0,8,0,manana
14997,0,19,1,manana
14998,0,1,0,manana
14999,0,5,0,manana
15000,0,2,0,manana
15001,0,19,1,manana
15002,0,0,0,manana
15003,0,8,0,manana
15004,0,-10,0,manana
15005,0,56,1,manana
15006,0,8,0,manana
15007,0,3,0,manana
15008,0,-2,0,manana
15009,0,13,0,manana
15010,0,3,0,manana
15011,0,-5,0,manana
15012,0,0,0,manana
15013,0,-4,0,manana
15014,0,3,0,manana
15015,0,11,0,manana
15016,0,-4,0,manana
15017,0,-6,0,manana
15018,0,-12,0,manana
15019,0,4,0,manana
15020,0,-11,0,manana
15021,0,4,0,manana
15022,0,-5,0,manana
15023,0,2,0,manana
15024,0,18,1,manana
15025,0,-1,0,manana
15026,0,0,0,manana
15027,0,2,0,manana
15028,0,-4,0,manana
15029,0,66,1,manana
15030,0,-3,0,manana
15031,0,-1,0,manana
15032,0,11,0,manana
15033,0,7,0,manana
15034,0,2,0,manana
15035,0,7,0,manana
15036,0,9,0,manana
15037,0,4,0,manana
15038,0,1,0,manana
15039,0,-3,0,manana
15040,0,6,0,manana
15041,0,3,0,manana
15042,0,24,1,manana
15043,0,0,0,manana
15044,0,1,0,manana
15045,0,11,0,manana
15046,0,27,1,manana
15047,0,-1,0,manana
15048,0,-3,0,manana
15049,0,-3,0,manana
15050,0,13,0,manana
15051,0,11,0,manana
15052,0,8,0,manana
15053,0,15,0,manana
15054,0,-3,0,manana
15055,0,3,0,manana
15056,0,4,0,manana
15057,0,-1,0,manana
15058,0,50,1,manana
15059,0,3,0,manana
15060,0,3,0,manana
15061,0,126,1,manana
15062,0,-1,0,manana
15063,0,6,0,manana
15064,0,-4,0,manana
15065,0,16,1,manana
15066,0,0,0,manana
15067,0,-3,0,manana
15068,0,129,1,manana
15069,0,0,0,manana
15070,0,-12,0,manana
15071,0,14,0,manana
15072,0,8,0,manana
15073,0,-2,0,manana
15074,0,-4,0,manana
15075,0,2,0,manana
15076,0,4,0,manana
15077,0,5,0,manana
15078,0,-2,0,manana
15079,0,17,1,manana
15080,0,2,0,manana
15081,0,-1,0,manana
15082,0,8,0,manana
15083,0,8,0,manana
15084,0,-4,0,manana
15085,0,18,1,manana
15086,0,35,1,manana
15087,0,5,0,manana
15088,0,35,1,manana
15089,0,5,0,manana
15090,0,10,0,manana
15091,0,0,0,manana
15092,0,49,1,manana
15093,0,-6,0,manana
15094,0,-1,0,manana
15095,0,-7,0,manana
15096,0,40,1,manana
15097,0,13,0,manana
15098,0,22,1,manana
15099,0,17,1,manana
15100,0,27,1,manana
15101,0,9,0,manana
15102,0,25,1,manana
15103,0,16,1,manana
15104,0,26,1,manana
15105,0,13,0,manana
15106,0,7,0,manana
15107,0,15,0,manana
15108,0,17,1,manana
15109,0,11,0,manana
15110,0,15,0,manana
15111,0,33,1,manana
15112,0,65,1,manana
15113,0,41,1,manana
15114,0,9,0,manana
15115,0,30,1,manana
15116,0,33,1,manana
15117,0,2,0,manana
15118,0,-1,0,manana
15119,0,38,1,manana
15120,0,23,1,manana
15121,0,-2,0,manana
15122,0,2,0,manana
15123,0,1,0,manana
15124,0,6,0,manana
15125,0,7,0,manana
15126,0,28,1,manana
15127,0,16,1,manana
15128,0,15,0,manana
15129,0,28,1,manana
15130,0,2,0,manana
15131,0,5,0,manana
15132,0,7,0,manana
15133,0,5,0,manana
15134,0,12,0,manana
15135,0,88,1,manana
15136,0,6,0,manana
15137,0,6,0,manana
15138,0,2,0,manana
